condition,id,trial,peak_time,peak_point,freqency,trial_start,amplitude,avg_velocity,duration,sac_end_time,sac_index,peak_velocity,sac_peak_velocity_time,sac_start_time,trial_saccade_total,trial_start_time
baseline,2,76,8.285714285714286,0.5087092731829573,8.0,328090.0,1.052857142857143,1.052857142857143,16.285714285714285,2069.0,4.571428571428571,77.80142857142857,539088.0,2053.714285714286,8.0,537027.0
baseline,2,77,7.571428571428571,0.5268207282913165,8.0,332124.0,0.85,0.85,14.571428571428571,1839.857142857143,4.0,66.48857142857142,542893.8571428572,1826.2857142857142,8.0,541061.0
baseline,2,78,7.285714285714286,0.48623803097487306,8.0,336604.0,0.8100000000000002,0.8100000000000002,14.285714285714286,2029.2857142857142,4.428571428571429,68.01571428571428,547563.2857142857,2016.0,8.0,545541.0
baseline,2,79,7.333333333333333,0.5236111111111111,7.0,341515.0,0.7983333333333332,0.7983333333333332,14.333333333333334,2158.6666666666665,4.0,68.10666666666667,552603.6666666666,2145.3333333333335,7.0,550452.0
baseline,2,80,9.6,0.5158817993600602,6.0,345787.0,1.1360000000000003,1.1360000000000003,18.6,1640.6,3.4,85.494,556355.6,1623.0,6.0,554724.0
baseline,2,81,8.166666666666666,0.5283558254610886,7.0,350236.0,0.9866666666666665,0.9866666666666665,15.666666666666666,1133.0,3.6666666666666665,71.55833333333334,560298.5,1118.3333333333333,7.0,559173.0
baseline,2,82,15.0,0.5342359767891682,6.0,354701.0,0.7859999999999999,0.7859999999999999,29.6,2070.8,3.4,312.98199999999997,565694.2,2042.2,6.0,563638.0
baseline,2,83,8.8,0.4823798627002288,5.0,359467.0,1.034,1.034,18.2,2559.8,3.0,77.19,570954.4,2542.6,5.0,568404.0
baseline,2,84,9.2,0.5581818181818182,6.0,364027.0,1.1620000000000001,1.1620000000000001,16.8,1597.6,3.4,86.078,574554.0,1581.8,6.0,572964.0
baseline,2,85,7.833333333333333,0.43392156862745096,7.0,368298.0,0.8483333333333333,0.8483333333333333,18.166666666666668,1893.8333333333333,4.0,66.14999999999999,579118.5,1876.6666666666667,7.0,577235.0
baseline,2,86,7.5,0.4497680962354875,7.0,372362.0,0.8483333333333332,0.8483333333333332,16.833333333333332,1454.6666666666667,3.5,70.76666666666667,582744.3333333334,1438.8333333333333,7.0,581299.0
baseline,2,87,10.222222222222221,0.5018636096413874,10.0,376684.0,1.2277777777777779,1.2277777777777779,20.555555555555557,2349.0,5.111111111111111,94.64888888888889,587959.6666666666,2329.4444444444443,10.0,585621.0
baseline,2,88,8.571428571428571,0.48301320528211283,7.0,381194.0,1.1142857142857143,1.1142857142857143,17.714285714285715,2227.4285714285716,4.0,85.11999999999999,592349.2857142857,2210.714285714286,7.0,590131.0
baseline,2,89,7.571428571428571,0.45220095693779905,8.0,385466.0,0.8314285714285715,0.8314285714285715,17.428571428571427,2430.285714285714,4.428571428571429,73.4157142857143,596823.4285714285,2413.8571428571427,8.0,594403.0
baseline,2,90,8.142857142857142,0.5288958118972733,8.0,390028.0,0.9628571428571429,0.9628571428571429,16.0,1866.2857142857142,4.0,80.22857142857143,600823.4285714285,1851.2857142857142,8.0,598965.0
baseline,2,91,10.1,0.4950363943649716,10.0,394063.0,1.341,1.341,20.4,1980.6,5.5,102.184,604970.3,1961.2,10.0,603000.0
baseline,2,92,10.0,0.4594907407407407,3.0,398252.0,1.14,1.14,21.5,900.0,1.5,101.94,608077.5,879.5,3.0,607189.0
baseline,2,93,13.666666666666666,0.5118837181337181,12.0,402124.0,0.9800000000000001,0.9800000000000001,24.333333333333332,1984.9166666666667,6.5,123.13833333333334,613035.25,1961.5833333333333,12.0,611061.0
baseline,2,94,9.285714285714286,0.47408748388999067,7.0,406796.0,1.0128571428571427,1.0128571428571427,19.857142857142858,1965.7142857142858,4.0,86.79857142857145,617688.1428571428,1946.857142857143,7.0,615733.0
baseline,2,95,8.333333333333334,0.4702410468628339,10.0,411307.0,0.9866666666666668,0.9866666666666668,19.0,2135.777777777778,5.555555555555555,85.9988888888889,622369.1111111111,2117.777777777778,10.0,620244.0
baseline,2,96,12.0,0.4520683644133253,14.0,415627.0,1.1364285714285711,1.1364285714285711,27.0,2673.4285714285716,7.5,154.13142857142856,627222.4285714285,2647.4285714285716,14.0,624564.0
baseline,4,1,11.5,0.43462008523367557,10.0,0.0,2.2750000000000004,2.2750000000000004,28.0,2242.5,5.125,158.51874999999998,719506.0,2215.5,10.0,717280.0
baseline,4,2,11.5,0.6516187516187516,5.0,4521.0,0.3925,0.3925,16.75,1807.5,3.0,47.4825,723603.25,1791.75,5.0,721801.0
baseline,4,3,8.75,0.37531458602830087,10.0,9129.0,0.7474999999999999,0.7474999999999999,24.75,2214.875,5.25,98.24125000000001,728607.875,2191.125,10.0,726409.0
baseline,4,4,7.75,0.4130001432391138,5.0,13754.0,0.6075,0.6075,19.5,2883.0,2.75,72.895,733905.25,2864.5,5.0,731034.0
baseline,4,5,11.6,0.3688172292823456,8.0,18362.0,4.24,4.24,31.4,3938.6,4.4,221.304,739560.8,3908.2,8.0,735642.0
baseline,4,6,11.714285714285714,0.3421692916766808,10.0,25016.0,5.05,5.05,35.714285714285715,4068.285714285714,5.571428571428571,208.7,746340.2857142857,4033.5714285714284,10.0,742296.0
baseline,4,7,11.0,0.4745623369765246,7.0,30839.0,2.4850000000000003,2.4850000000000003,24.0,2989.5,4.0,156.5575,751095.5,2966.5,7.0,748119.0
baseline,4,8,10.8,0.3789622474299894,6.0,35594.0,0.9460000000000001,0.9460000000000001,29.2,2181.2,3.2,118.80199999999999,755036.8,2153.0,6.0,752874.0
baseline,4,9,8.666666666666666,0.5138211382113821,5.0,40840.0,1.0266666666666666,1.0266666666666666,20.666666666666668,2529.3333333333335,2.6666666666666665,111.08,760637.3333333334,2509.6666666666665,5.0,758120.0
baseline,4,10,12.333333333333334,0.3442372442372443,5.0,45591.0,3.383333333333333,3.383333333333333,35.333333333333336,3023.6666666666665,3.3333333333333335,214.96,765871.6666666666,2989.3333333333335,5.0,762871.0
baseline,4,11,10.75,0.4682922884318074,9.0,50216.0,1.5550000000000002,1.5550000000000002,23.875,3144.125,4.5,105.71125,770627.0,3121.25,9.0,767496.0
baseline,4,12,10.333333333333334,0.33577150818530127,5.0,56586.0,0.7800000000000001,0.7800000000000001,30.666666666666668,2955.3333333333335,3.0,117.98666666666666,776801.0,2925.6666666666665,5.0,773866.0
baseline,4,13,11.5,0.4990898009743511,7.0,61225.0,0.96,0.96,23.833333333333332,2910.8333333333335,4.166666666666667,95.36,781403.5,2888.0,7.0,778505.0
baseline,4,14,4.5,0.34553872053872053,8.0,66311.0,0.36333333333333334,0.36333333333333334,13.833333333333334,2496.5,4.0,41.66833333333333,786078.1666666666,2483.6666666666665,8.0,783591.0
baseline,4,15,8.25,0.6014705882352942,4.0,71415.0,0.475,0.475,14.75,1458.0,2.5,51.709999999999994,790146.5,1444.25,4.0,788695.0
baseline,4,16,4.6,0.3933473389355742,5.0,75771.0,0.394,0.394,13.0,2192.2,3.0,38.92999999999999,795234.8,2180.2,5.0,793051.0
baseline,4,17,9.8,0.5203289286729185,8.0,80058.0,0.372,0.372,18.2,2340.0,3.8,43.980000000000004,799669.6,2322.8,8.0,797338.0
baseline,4,18,8.2,0.49150432900432894,7.0,85287.0,0.64,0.64,17.2,2334.0,3.8,63.00999999999999,804892.0,2317.8,7.0,802567.0
baseline,4,19,8.333333333333334,0.5000583566760037,7.0,89944.0,0.91,0.91,17.166666666666668,1931.5,3.5,72.08666666666666,809146.6666666666,1915.3333333333333,7.0,807224.0
baseline,4,20,9.0,0.44533799533799534,6.0,94410.0,1.1275,1.1275,20.75,2729.5,3.5,81.5725,814407.75,2709.75,6.0,811690.0
baseline,4,21,6.2,0.5434523809523809,6.0,99417.0,0.518,0.518,11.8,1846.2,3.0,45.422000000000004,818537.6,1835.4,6.0,816697.0
baseline,4,22,8.333333333333334,0.48000921001139646,8.0,103958.0,0.69,0.69,21.0,2137.1666666666665,5.166666666666667,80.58166666666666,823362.5,2117.1666666666665,8.0,821238.0
baseline,4,23,9.75,0.43173542144130383,5.0,108873.0,1.045,1.045,24.5,2254.5,3.25,107.23500000000001,828392.75,2231.0,5.0,826153.0
baseline,4,24,8.428571428571429,0.3915791339024365,7.0,113255.0,0.6428571428571429,0.6428571428571429,21.285714285714285,2137.5714285714284,4.0,65.24714285714286,832659.7142857143,2117.285714285714,7.0,830535.0
baseline,4,25,7.25,0.43625541125541123,6.0,117672.0,0.7525000000000001,0.7525000000000001,16.75,3253.5,4.25,63.04,838196.0,3237.75,6.0,834952.0
baseline,4,26,5.5,0.55,2.0,123622.0,0.45499999999999996,0.45499999999999996,10.0,1892.5,1.5,42.495000000000005,842790.0,1883.5,2.0,840902.0
baseline,4,27,7.444444444444445,0.4314867577490299,10.0,128424.0,0.5711111111111111,0.5711111111111111,18.666666666666668,1906.6666666666667,5.0,66.47111111111111,847599.4444444445,1889.0,10.0,845704.0
baseline,4,28,7.285714285714286,0.5133309896158192,9.0,133205.0,0.5942857142857143,0.5942857142857143,14.142857142857142,2216.5714285714284,4.285714285714286,50.31571428571429,852694.7142857143,2203.4285714285716,9.0,850485.0
baseline,4,29,8.428571428571429,0.501860263209368,7.0,138521.0,0.7271428571428571,0.7271428571428571,17.285714285714285,2505.1428571428573,4.0,63.06,858297.2857142857,2488.8571428571427,7.0,855801.0
baseline,4,30,6.571428571428571,0.40813749742321176,9.0,143048.0,0.6357142857142856,0.6357142857142856,17.142857142857142,2917.285714285714,5.142857142857143,54.33857142857143,863234.7142857143,2901.1428571428573,9.0,860328.0
baseline,4,31,8.2,0.4562228247515635,7.0,147689.0,0.7380000000000001,0.7380000000000001,18.2,2338.6,3.4,52.455999999999996,867297.6,2321.4,7.0,864969.0
baseline,4,32,8.0,0.3962956474455811,9.0,153897.0,0.7800000000000001,0.7800000000000001,20.428571428571427,2766.0,4.285714285714286,74.48285714285714,873930.5714285715,2746.5714285714284,9.0,871177.0
baseline,4,33,8.222222222222221,0.37232578855296905,11.0,159448.0,0.8766666666666666,0.8766666666666666,22.11111111111111,1732.888888888889,6.111111111111111,82.41666666666667,878447.0,1711.7777777777778,11.0,876728.0
baseline,4,34,7.25,0.4610902255639098,5.0,164136.0,0.5375,0.5375,16.0,2122.75,2.5,44.52250000000001,883530.0,2107.75,5.0,881416.0
baseline,4,35,9.666666666666666,0.42231692913590924,11.0,168871.0,0.7466666666666667,0.7466666666666667,22.555555555555557,2589.222222222222,6.0,74.58999999999999,888727.3333333334,2567.6666666666665,11.0,886151.0
baseline,4,36,8.333333333333334,0.5730158730158731,4.0,174230.0,0.5533333333333333,0.5533333333333333,15.333333333333334,1244.0,2.0,43.673333333333325,892747.0,1229.6666666666667,4.0,891510.0
baseline,4,37,8.6,0.38068637065810307,5.0,178973.0,1.18,1.18,22.0,2546.4,3.0,90.49,898786.0,2525.4,5.0,896253.0
baseline,4,38,9.166666666666666,0.43418370932602435,7.0,183655.0,0.7416666666666667,0.7416666666666667,22.0,1930.8333333333333,3.6666666666666665,73.70666666666666,902853.0,1909.8333333333333,7.0,900935.0
baseline,4,39,5.875,0.3541230168142525,9.0,188235.0,0.4725,0.4725,17.5,1909.625,5.5,58.93375,907413.0,1893.125,9.0,905515.0
baseline,4,40,4.5,0.4419642857142857,2.0,192567.0,0.38,0.38,11.5,371.0,1.5,40.11,910211.0,360.5,2.0,909847.0
baseline,4,41,6.5,0.4088345864661654,5.0,197112.0,0.6625,0.6625,16.5,1592.75,3.0,60.0775,915974.75,1577.25,5.0,914392.0
baseline,4,42,6.6,0.42744360902255635,8.0,201573.0,0.646,0.646,16.2,1556.6,3.4,56.74000000000001,920400.0,1541.4,8.0,918853.0
baseline,4,43,6.625,0.4872709500466853,10.0,206070.0,0.74875,0.74875,14.0,2056.75,5.5,60.09625,925399.375,2043.75,10.0,923350.0
baseline,4,44,6.375,0.507804768331084,9.0,210647.0,0.6675000000000001,0.6675000000000001,13.125,2138.25,4.875,56.54625,930058.5,2126.125,9.0,927927.0
baseline,4,45,8.4,0.47759183283177087,10.0,215047.0,0.756,0.756,17.2,2114.2,5.5,65.94000000000001,934432.4,2098.0,10.0,932327.0
baseline,4,46,5.6,0.5097058823529411,6.0,219557.0,0.48600000000000004,0.48600000000000004,11.6,1838.4,3.0,40.596,938669.4,1827.8,6.0,936837.0
baseline,4,47,8.777777777777779,0.461525567286928,10.0,224135.0,1.3744444444444444,1.3744444444444444,18.88888888888889,3683.5555555555557,6.0,97.20444444444445,945088.4444444445,3665.6666666666665,10.0,941415.0
baseline,4,48,9.0,0.5175120772946861,7.0,230713.0,1.5766666666666669,1.5766666666666669,18.5,3261.3333333333335,4.333333333333333,112.72333333333331,951244.8333333334,3243.8333333333335,7.0,947993.0
baseline,4,49,16.0,0.22857142857142856,2.0,250166.0,6.11,6.11,70.0,4486.0,2.0,346.38,971878.0,4417.0,2.0,967446.0
baseline,4,50,10.8,0.38523132221341944,5.0,254682.0,2.3520000000000003,2.3520000000000003,27.0,1870.6,3.0,149.554,973816.4,1844.6,5.0,971962.0
baseline,4,51,14.333333333333334,0.380127147136133,4.0,259084.0,5.016666666666667,5.016666666666667,38.0,1665.3333333333333,2.0,249.10666666666665,978005.6666666666,1628.3333333333333,4.0,976364.0
baseline,4,52,12.75,0.5206794477478831,8.0,263606.0,2.5725,2.5725,25.125,3087.625,4.5,155.57125000000002,983961.25,3063.5,8.0,980886.0
baseline,4,53,12.727272727272727,0.4957326128139773,11.0,268170.0,3.23,3.23,27.09090909090909,2387.6363636363635,6.0,160.85636363636365,987823.2727272727,2361.5454545454545,11.0,985450.0
baseline,4,54,11.0,0.4940711462450593,7.0,272792.0,2.4375,2.4375,22.5,2762.75,4.0,153.08249999999998,992823.25,2741.25,7.0,990072.0
baseline,4,55,10.333333333333334,0.4445910891238216,14.0,277269.0,2.710833333333333,2.710833333333333,24.666666666666668,3310.3333333333335,7.666666666666667,152.03583333333333,997845.0,3286.6666666666665,14.0,994549.0
baseline,4,56,14.272727272727273,0.41505696719125784,12.0,283624.0,4.69909090909091,4.69909090909091,36.81818181818182,2505.6363636363635,7.0,204.77636363636364,1003387.0909090909,2469.818181818182,12.0,1000904.0
baseline,4,57,12.25,0.45501426400857375,8.0,288087.0,3.385,3.385,29.125,3302.25,4.5,173.44625,1008652.375,3274.125,8.0,1005367.0
baseline,4,58,9.5,0.518758060637856,5.0,292838.0,1.49,1.49,19.75,2699.75,3.25,117.9225,1012807.5,2681.0,5.0,1010118.0
baseline,4,59,11.2,0.4952313605227422,6.0,297174.0,2.3600000000000003,2.3600000000000003,23.8,2083.2,3.0,132.888,1016524.6,2060.4,6.0,1014454.0
baseline,4,60,8.444444444444445,0.4676312141234157,10.0,301719.0,1.7544444444444443,1.7544444444444443,21.88888888888889,2275.777777777778,5.111111111111111,98.99777777777778,1021261.3333333334,2254.8888888888887,10.0,1018999.0
baseline,4,61,9.666666666666666,0.5031039136302294,6.0,306267.0,1.2333333333333332,1.2333333333333332,20.5,2500.6666666666665,3.5,99.63666666666666,1026036.8333333334,2481.1666666666665,6.0,1023547.0
baseline,4,62,10.166666666666666,0.5203588681849552,6.0,310598.0,2.213333333333333,2.213333333333333,20.833333333333332,3060.6666666666665,3.5,143.25333333333333,1030928.0,3040.8333333333335,6.0,1027878.0
baseline,4,63,9.1,0.4970321479234186,10.0,315306.0,1.3749999999999998,1.3749999999999998,18.4,2483.3,5.5,96.02600000000001,1035060.0,2465.9,10.0,1032586.0
baseline,4,64,9.444444444444445,0.4767914620573817,10.0,319752.0,1.6955555555555555,1.6955555555555555,19.77777777777778,2277.8888888888887,5.333333333333333,114.9722222222222,1039299.5555555555,2259.1111111111113,10.0,1037032.0
baseline,4,65,11.8,0.5255347631434588,11.0,324678.0,2.204,2.204,23.5,2600.4,5.5,124.89899999999997,1044546.7,2577.9,11.0,1041958.0
baseline,4,66,9.3125,0.5193562820758606,17.0,329173.0,1.4762499999999998,1.4762499999999998,18.1875,2507.5625,9.5,96.43374999999999,1048951.6875,2490.375,17.0,1046453.0
baseline,4,67,9.5,0.5166382310499958,10.0,333834.0,1.20375,1.20375,18.625,2482.25,6.125,86.27624999999999,1053587.125,2464.625,10.0,1051114.0
baseline,4,68,13.125,0.422040192560933,9.0,338167.0,3.9475,3.9475,33.375,1989.875,5.375,195.37375,1057416.625,1957.5,9.0,1055447.0
baseline,4,69,9.4,0.4760413168036301,10.0,342456.0,1.499,1.499,20.3,2353.5,5.5,102.069,1062078.6,2334.2,10.0,1059736.0
baseline,4,70,10.4,0.5222897174510078,11.0,346869.0,1.9260000000000002,1.9260000000000002,20.6,2366.7,6.0,120.79400000000001,1066505.5,2347.1,11.0,1064149.0
baseline,4,71,9.571428571428571,0.5084891268996256,14.0,351287.0,1.707142857142857,1.707142857142857,20.0,2720.9285714285716,7.5,97.87785714285714,1071277.5,2701.9285714285716,14.0,1068567.0
baseline,4,72,9.785714285714286,0.5208943354056136,15.0,356331.0,1.5685714285714283,1.5685714285714283,19.285714285714285,2471.0714285714284,7.5,103.83714285714284,1076072.5714285714,2452.785714285714,15.0,1073611.0
baseline,4,73,9.7,0.433782599753188,11.0,360758.0,1.857,1.857,23.0,2692.6,6.5,114.625,1080717.3,2670.6,11.0,1078038.0
baseline,4,74,10.444444444444445,0.5589570331056399,9.0,365223.0,1.47,1.47,19.22222222222222,2622.8888888888887,5.0,89.28555555555555,1085117.111111111,2604.6666666666665,9.0,1082503.0
baseline,4,75,9.357142857142858,0.4851061679375882,15.0,370789.0,2.75,2.75,22.428571428571427,2793.785714285714,8.071428571428571,126.69571428571429,1090849.7142857143,2772.3571428571427,15.0,1088069.0
baseline,4,76,11.333333333333334,0.4779071773636991,7.0,376359.0,2.7833333333333337,2.7833333333333337,26.166666666666668,2585.1666666666665,3.5,139.62333333333333,1096209.3333333333,2560.0,7.0,1093639.0
baseline,4,77,12.333333333333334,0.505870907139023,8.0,380920.0,2.3116666666666665,2.3116666666666665,24.333333333333332,2578.6666666666665,4.5,159.08333333333334,1100766.6666666667,2555.3333333333335,8.0,1098200.0
baseline,4,78,11.071428571428571,0.4892400669095043,16.0,385335.0,2.4578571428571427,2.4578571428571427,23.0,2611.8571428571427,8.071428571428571,142.09428571428572,1105214.9285714286,2589.8571428571427,16.0,1102615.0
baseline,4,79,11.75,0.466371237458194,10.0,391013.0,4.21375,4.21375,32.125,3574.375,6.0,183.99125,1111847.0,3543.25,10.0,1108293.0
baseline,4,80,8.8,0.5508194641192351,16.0,396726.0,1.1853333333333333,1.1853333333333333,16.066666666666666,2575.0666666666666,8.0,81.27600000000001,1116573.8,2560.0,16.0,1114006.0
baseline,4,81,11.941176470588236,0.49286668168576986,20.0,401574.0,1.8488235294117645,1.8488235294117645,24.941176470588236,2651.294117647059,9.352941176470589,107.71941176470588,1121492.294117647,2627.3529411764707,20.0,1118854.0
baseline,4,82,13.666666666666666,0.5090388007054673,7.0,407607.0,3.123333333333333,3.123333333333333,27.166666666666668,2578.0,4.166666666666667,205.82833333333335,1127451.5,2551.8333333333335,7.0,1124887.0
baseline,4,83,9.0,0.4556063096810126,7.0,411929.0,1.1828571428571428,1.1828571428571428,20.142857142857142,2212.8571428571427,4.0,97.73714285714287,1131410.7142857143,2193.714285714286,7.0,1129209.0
baseline,4,84,9.363636363636363,0.4630727972568579,12.0,416039.0,1.908181818181818,1.908181818181818,24.0,2352.090909090909,6.090909090909091,108.9590909090909,1135656.4545454546,2329.090909090909,12.0,1133319.0
baseline,4,85,8.833333333333334,0.49958779888767096,13.0,420696.0,1.22,1.22,17.5,2228.75,6.5,87.13000000000001,1140196.0833333333,2212.25,13.0,1137976.0
baseline,4,86,10.153846153846153,0.5186043211510973,13.0,425414.0,1.4161538461538459,1.4161538461538459,19.615384615384617,2279.6153846153848,7.0,92.95846153846152,1144964.1538461538,2261.0,13.0,1142694.0
baseline,4,87,12.2,0.4929940631450929,11.0,429671.0,2.4379999999999997,2.4379999999999997,25.7,3046.8,6.5,160.33599999999998,1149984.3,3022.1,11.0,1146951.0
baseline,4,88,10.363636363636363,0.5036414057477091,12.0,435337.0,2.369090909090909,2.369090909090909,21.90909090909091,2904.0,6.2727272727272725,129.02545454545455,1155509.4545454546,2883.090909090909,12.0,1152617.0
baseline,4,89,11.2,0.5011876832844575,12.0,440037.0,1.732,1.732,22.6,2735.5,6.5,114.26299999999999,1160041.1,2713.9,12.0,1157317.0
baseline,4,90,10.470588235294118,0.4700733892991408,17.0,444888.0,2.1635294117647055,2.1635294117647055,24.529411764705884,3438.9411764705883,9.0,134.45529411764707,1165592.8823529412,3415.4117647058824,17.0,1162168.0
baseline,4,91,13.4,0.4239976866912456,8.0,452373.0,5.036,5.036,36.2,3437.8,5.0,253.602,1173068.0,3402.6,8.0,1169653.0
baseline,4,92,13.235294117647058,0.5623848811508658,17.0,457208.0,2.427647058823529,2.427647058823529,25.647058823529413,2032.0588235294117,9.0,140.8135294117647,1176507.6470588236,2007.4117647058824,17.0,1174488.0
baseline,4,93,10.125,0.5555974032809744,18.0,461670.0,1.3431249999999997,1.3431249999999997,18.3125,2334.875,9.125,88.30249999999997,1181276.6875,2317.5625,18.0,1178950.0
baseline,4,94,9.4,0.5052430024271456,16.0,466438.0,1.2459999999999998,1.2459999999999998,18.2,2146.6666666666665,8.0,87.42733333333334,1185855.8666666667,2129.4666666666667,16.0,1183718.0
baseline,4,95,11.153846153846153,0.5213364480816323,17.0,471702.0,2.077692307692308,2.077692307692308,22.153846153846153,3165.076923076923,7.846153846153846,128.8653846153846,1192136.076923077,3143.923076923077,17.0,1188982.0
baseline,4,96,12.714285714285714,0.3956858903328338,9.0,479557.0,4.267142857142857,4.267142857142857,34.0,3263.285714285714,5.714285714285714,211.41714285714284,1200079.0,3230.285714285714,9.0,1196837.0
